Freq.	-V(n002)/I(R3)
2.26986485188378e+003	(1.34694670182149e+002dB,-5.88788440550776e+001°)
2.27509743077203e+003	(1.34680064315118e+002dB,-5.89381133297255e+001°)
2.28034207200037e+003	(1.34665440157281e+002dB,-5.89973220915587e+001°)
2.28559880337539e+003	(1.34650797746557e+002dB,-5.90564701644332e+001°)
2.29086765276773e+003	(1.34636137120932e+002dB,-5.91155573734365e+001°)
2.29614864811232e+003	(1.34621458318459e+002dB,-5.91745835448893e+001°)
2.30144181740846e+003	(1.34606761377256e+002dB,-5.92335485063450e+001°)
2.30674718872002e+003	(1.34592046335505e+002dB,-5.92924520865921e+001°)
2.31206479017555e+003	(1.34577313231450e+002dB,-5.93512941156459e+001°)
2.31739464996843e+003	(1.34562562103399e+002dB,-5.94100744247615e+001°)
2.32273679635706e+003	(1.34547792989718e+002dB,-5.94687928464247e+001°)
2.32809125766496e+003	(1.34533005928834e+002dB,-5.95274492143514e+001°)
2.33345806228096e+003	(1.34518200959232e+002dB,-5.95860433634944e+001°)
2.33883723865931e+003	(1.34503378119455e+002dB,-5.96445751300370e+001°)
2.34422881531987e+003	(1.34488537448101e+002dB,-5.97030443513931e+001°)
2.34963282084826e+003	(1.34473678983825e+002dB,-5.97614508662112e+001°)
2.35504928389596e+003	(1.34458802765335e+002dB,-5.98197945143704e+001°)
2.36047823318053e+003	(1.34443908831390e+002dB,-5.98780751369831e+001°)
2.36591969748571e+003	(1.34428997220805e+002dB,-5.99362925763894e+001°)
2.37137370566161e+003	(1.34414067972442e+002dB,-5.99944466761612e+001°)
2.37684028662483e+003	(1.34399121125216e+002dB,-6.00525372811007e+001°)
2.38231946935864e+003	(1.34384156718086e+002dB,-6.01105642372392e+001°)
2.38781128291313e+003	(1.34369174790064e+002dB,-6.01685273918380e+001°)
2.39331575640534e+003	(1.34354175380205e+002dB,-6.02264265933839e+001°)
2.39883291901944e+003	(1.34339158527609e+002dB,-6.02842616915919e+001°)
2.40436280000688e+003	(1.34324124271422e+002dB,-6.03420325374062e+001°)
2.40990542868654e+003	(1.34309072650834e+002dB,-6.03997389829948e+001°)
2.41546083444489e+003	(1.34294003705074e+002dB,-6.04573808817507e+001°)
2.42102904673613e+003	(1.34278917473415e+002dB,-6.05149580882933e+001°)
2.42661009508236e+003	(1.34263813995168e+002dB,-6.05724704584614e+001°)
2.43220400907376e+003	(1.34248693309685e+002dB,-6.06299178493190e+001°)
2.43781081836870e+003	(1.34233555456355e+002dB,-6.06873001191516e+001°)
2.44343055269392e+003	(1.34218400474602e+002dB,-6.07446171274647e+001°)
2.44906324184469e+003	(1.34203228403890e+002dB,-6.08018687349830e+001°)
2.45470891568498e+003	(1.34188039283713e+002dB,-6.08590548036481e+001°)
2.46036760414758e+003	(1.34172833153603e+002dB,-6.09161751966202e+001°)
2.46603933723429e+003	(1.34157610053122e+002dB,-6.09732297782769e+001°)
2.47172414501608e+003	(1.34142370021864e+002dB,-6.10302184142062e+001°)
2.47742205763323e+003	(1.34127113099455e+002dB,-6.10871409712117e+001°)
2.48313310529552e+003	(1.34111839325550e+002dB,-6.11439973173106e+001°)
2.48885731828234e+003	(1.34096548739833e+002dB,-6.12007873217287e+001°)
2.49459472694290e+003	(1.34081241382013e+002dB,-6.12575108549012e+001°)
2.50034536169638e+003	(1.34065917291829e+002dB,-6.13141677884708e+001°)
2.50610925303206e+003	(1.34050576509044e+002dB,-6.13707579952873e+001°)
2.51188643150953e+003	(1.34035219073447e+002dB,-6.14272813494053e+001°)
2.51767692775880e+003	(1.34019845024847e+002dB,-6.14837377260824e+001°)
2.52348077248052e+003	(1.34004454403079e+002dB,-6.15401270017782e+001°)
2.52929799644609e+003	(1.33989047247998e+002dB,-6.15964490541516e+001°)
2.53512863049785e+003	(1.33973623599481e+002dB,-6.16527037620599e+001°)
2.54097270554925e+003	(1.33958183497424e+002dB,-6.17088910055595e+001°)
2.54683025258499e+003	(1.33942726981739e+002dB,-6.17650106658967e+001°)
2.55270130266119e+003	(1.33927254092360e+002dB,-6.18210626255156e+001°)
2.55858588690559e+003	(1.33911764869234e+002dB,-6.18770467680504e+001°)
2.56448403651766e+003	(1.33896259352326e+002dB,-6.19329629783234e+001°)
2.57039578276881e+003	(1.33880737581614e+002dB,-6.19888111423449e+001°)
2.57632115700252e+003	(1.33865199597092e+002dB,-6.20445911473132e+001°)
2.58226019063454e+003	(1.33849645438765e+002dB,-6.21003028816071e+001°)
2.58821291515303e+003	(1.33834075146650e+002dB,-6.21559462347898e+001°)
2.59417936211876e+003	(1.33818488760775e+002dB,-6.22115210976014e+001°)
2.60015956316521e+003	(1.33802886321178e+002dB,-6.22670273619620e+001°)
2.60615354999884e+003	(1.33787267867906e+002dB,-6.23224649209659e+001°)
2.61216135439915e+003	(1.33771633441015e+002dB,-6.23778336688819e+001°)
2.61818300821893e+003	(1.33755983080566e+002dB,-6.24331335011502e+001°)
2.62421854338438e+003	(1.33740316826628e+002dB,-6.24883643143787e+001°)
2.63026799189532e+003	(1.33724634719275e+002dB,-6.25435260063444e+001°)
2.63633138582532e+003	(1.33708936798585e+002dB,-6.25986184759842e+001°)
2.64240875732189e+003	(1.33693223104639e+002dB,-6.26536416234042e+001°)
2.64850013860664e+003	(1.33677493677521e+002dB,-6.27085953498646e+001°)
2.65460556197548e+003	(1.33661748557318e+002dB,-6.27634795577858e+001°)
2.66072505979875e+003	(1.33645987784114e+002dB,-6.28182941507451e+001°)
2.66685866452142e+003	(1.33630211397996e+002dB,-6.28730390334682e+001°)
2.67300640866325e+003	(1.33614419439050e+002dB,-6.29277141118360e+001°)
2.67916832481897e+003	(1.33598611947358e+002dB,-6.29823192928739e+001°)
2.68534444565845e+003	(1.33582788963001e+002dB,-6.30368544847543e+001°)
2.69153480392685e+003	(1.33566950526054e+002dB,-6.30913195967935e+001°)
2.69773943244486e+003	(1.33551096676590e+002dB,-6.31457145394449e+001°)
2.70395836410878e+003	(1.33535227454675e+002dB,-6.32000392243045e+001°)
2.71019163189078e+003	(1.33519342900369e+002dB,-6.32542935640985e+001°)
2.71643926883902e+003	(1.33503443053725e+002dB,-6.33084774726883e+001°)
2.72270130807785e+003	(1.33487527954787e+002dB,-6.33625908650665e+001°)
2.72897778280798e+003	(1.33471597643591e+002dB,-6.34166336573486e+001°)
2.73526872630665e+003	(1.33455652160163e+002dB,-6.34706057667786e+001°)
2.74157417192782e+003	(1.33439691544519e+002dB,-6.35245071117211e+001°)
2.74789415310233e+003	(1.33423715836661e+002dB,-6.35783376116593e+001°)
2.75422870333810e+003	(1.33407725076582e+002dB,-6.36320971871918e+001°)
2.76057785622028e+003	(1.33391719304260e+002dB,-6.36857857600313e+001°)
2.76694164541145e+003	(1.33375698559660e+002dB,-6.37394032530005e+001°)
2.77332010465178e+003	(1.33359662882731e+002dB,-6.37929495900305e+001°)
2.77971326775922e+003	(1.33343612313407e+002dB,-6.38464246961568e+001°)
2.78612116862970e+003	(1.33327546891606e+002dB,-6.38998284975163e+001°)
2.79254384123727e+003	(1.33311466657228e+002dB,-6.39531609213450e+001°)
2.79898131963430e+003	(1.33295371650156e+002dB,-6.40064218959728e+001°)
2.80543363795165e+003	(1.33279261910253e+002dB,-6.40596113508259e+001°)
2.81190083039887e+003	(1.33263137477364e+002dB,-6.41127292164182e+001°)
2.81838293126439e+003	(1.33246998391311e+002dB,-6.41657754243507e+001°)
2.82487997491564e+003	(1.33230844691898e+002dB,-6.42187499073082e+001°)
2.83139199579931e+003	(1.33214676418906e+002dB,-6.42716525990545e+001°)
2.83791902844149e+003	(1.33198493612090e+002dB,-6.43244834344321e+001°)
2.84446110744785e+003	(1.33182296311187e+002dB,-6.43772423493604e+001°)
2.85101826750384e+003	(1.33166084555906e+002dB,-6.44299292808260e+001°)
2.85759054337488e+003	(1.33149858385932e+002dB,-6.44825441668854e+001°)
2.86417796990651e+003	(1.33133617840925e+002dB,-6.45350869466594e+001°)
2.87078058202462e+003	(1.33117362960516e+002dB,-6.45875575603308e+001°)
2.87739841473560e+003	(1.33101093784312e+002dB,-6.46399559491400e+001°)
2.88403150312654e+003	(1.33084810351890e+002dB,-6.46922820553844e+001°)
2.89067988236540e+003	(1.33068512702799e+002dB,-6.47445358224108e+001°)
2.89734358770125e+003	(1.33052200876558e+002dB,-6.47967171946155e+001°)
2.90402265446438e+003	(1.33035874912657e+002dB,-6.48488261174417e+001°)
2.91071711806653e+003	(1.33019534850552e+002dB,-6.49008625373703e+001°)
2.91742701400109e+003	(1.33003180729672e+002dB,-6.49528264019248e+001°)
2.92415237784326e+003	(1.32986812589409e+002dB,-6.50047176596631e+001°)
2.93089324525025e+003	(1.32970430469126e+002dB,-6.50565362601728e+001°)
2.93764965196146e+003	(1.32954034408150e+002dB,-6.51082821540727e+001°)
2.94442163379869e+003	(1.32937624445774e+002dB,-6.51599552930036e+001°)
2.95120922666631e+003	(1.32921200621256e+002dB,-6.52115556296293e+001°)
2.95801246655147e+003	(1.32904762973818e+002dB,-6.52630831176340e+001°)
2.96483138952427e+003	(1.32888311542645e+002dB,-6.53145377117113e+001°)
2.97166603173795e+003	(1.32871846366887e+002dB,-6.53659193675697e+001°)
2.97851642942911e+003	(1.32855367485653e+002dB,-6.54172280419252e+001°)
2.98538261891788e+003	(1.32838874938016e+002dB,-6.54684636924959e+001°)
2.99226463660811e+003	(1.32822368763009e+002dB,-6.55196262780014e+001°)
2.99916251898757e+003	(1.32805848999625e+002dB,-6.55707157581597e+001°)
3.00607630262815e+003	(1.32789315686817e+002dB,-6.56217320936791e+001°)
3.01300602418604e+003	(1.32772768863497e+002dB,-6.56726752462616e+001°)
3.01995172040194e+003	(1.32756208568533e+002dB,-6.57235451785923e+001°)
3.02691342810123e+003	(1.32739634840754e+002dB,-6.57743418543393e+001°)
3.03389118419419e+003	(1.32723047718945e+002dB,-6.58250652381524e+001°)
3.04088502567620e+003	(1.32706447241845e+002dB,-6.58757152956540e+001°)
3.04789498962790e+003	(1.32689833448152e+002dB,-6.59262919934383e+001°)
3.05492111321543e+003	(1.32673206376517e+002dB,-6.59767952990698e+001°)
3.06196343369060e+003	(1.32656566065546e+002dB,-6.60272251810756e+001°)
3.06902198839108e+003	(1.32639912553799e+002dB,-6.60775816089438e+001°)
3.07609681474063e+003	(1.32623245879791e+002dB,-6.61278645531204e+001°)
3.08318795024927e+003	(1.32606566081986e+002dB,-6.61780739850040e+001°)
3.09029543251351e+003	(1.32589873198802e+002dB,-6.62282098769424e+001°)
3.09741929921650e+003	(1.32573167268611e+002dB,-6.62782722022308e+001°)
3.10455958812827e+003	(1.32556448329731e+002dB,-6.63282609351044e+001°)
3.11171633710594e+003	(1.32539716420435e+002dB,-6.63781760507394e+001°)
3.11888958409385e+003	(1.32522971578942e+002dB,-6.64280175252447e+001°)
3.12607936712387e+003	(1.32506213843423e+002dB,-6.64777853356606e+001°)
3.13328572431550e+003	(1.32489443251996e+002dB,-6.65274794599548e+001°)
3.14050869387613e+003	(1.32472659842729e+002dB,-6.65770998770178e+001°)
3.14774831410123e+003	(1.32455863653634e+002dB,-6.66266465666602e+001°)
3.15500462337454e+003	(1.32439054722674e+002dB,-6.66761195096091e+001°)
3.16227766016829e+003	(1.32422233087757e+002dB,-6.67255186875006e+001°)
3.16956746304341e+003	(1.32405398786734e+002dB,-6.67748440828825e+001°)
3.17687407064968e+003	(1.32388551857407e+002dB,-6.68240956792037e+001°)
3.18419752172604e+003	(1.32371692337518e+002dB,-6.68732734608164e+001°)
3.19153785510067e+003	(1.32354820264755e+002dB,-6.69223774129657e+001°)
3.19889510969131e+003	(1.32337935676750e+002dB,-6.69714075217937e+001°)
3.20626932450538e+003	(1.32321038611079e+002dB,-6.70203637743280e+001°)
3.21366053864023e+003	(1.32304129105259e+002dB,-6.70692461584833e+001°)
3.22106879128335e+003	(1.32287207196751e+002dB,-6.71180546630545e+001°)
3.22849412171255e+003	(1.32270272922956e+002dB,-6.71667892777130e+001°)
3.23593656929619e+003	(1.32253326321218e+002dB,-6.72154499930050e+001°)
3.24339617349340e+003	(1.32236367428820e+002dB,-6.72640368003436e+001°)
3.25087297385425e+003	(1.32219396282986e+002dB,-6.73125496920118e+001°)
3.25836701002000e+003	(1.32202412920882e+002dB,-6.73609886611501e+001°)
3.26587832172327e+003	(1.32185417379610e+002dB,-6.74093537017584e+001°)
3.27340694878829e+003	(1.32168409696211e+002dB,-6.74576448086902e+001°)
3.28095293113110e+003	(1.32151389907668e+002dB,-6.75058619776501e+001°)
3.28851630875974e+003	(1.32134358050898e+002dB,-6.75540052051865e+001°)
3.29609712177449e+003	(1.32117314162756e+002dB,-6.76020744886903e+001°)
3.30369541036806e+003	(1.32100258280037e+002dB,-6.76500698263922e+001°)
3.31131121482582e+003	(1.32083190439469e+002dB,-6.76979912173558e+001°)
3.31894457552601e+003	(1.32066110677717e+002dB,-6.77458386614734e+001°)
3.32659553293995e+003	(1.32049019031384e+002dB,-6.77936121594668e+001°)
3.33426412763226e+003	(1.32031915537005e+002dB,-6.78413117128774e+001°)
3.34195040026105e+003	(1.32014800231051e+002dB,-6.78889373240667e+001°)
3.34965439157818e+003	(1.31997673149928e+002dB,-6.79364889962097e+001°)
3.35737614242945e+003	(1.31980534329975e+002dB,-6.79839667332925e+001°)
3.36511569375481e+003	(1.31963383807465e+002dB,-6.80313705401064e+001°)
3.37287308658860e+003	(1.31946221618604e+002dB,-6.80787004222463e+001°)
3.38064836205972e+003	(1.31929047799531e+002dB,-6.81259563861056e+001°)
3.38844156139193e+003	(1.31911862386317e+002dB,-6.81731384388726e+001°)
3.39625272590399e+003	(1.31894665414964e+002dB,-6.82202465885244e+001°)
3.40408189700991e+003	(1.31877456921406e+002dB,-6.82672808438270e+001°)
3.41192911621919e+003	(1.31860236941510e+002dB,-6.83142412143293e+001°)
3.41979442513699e+003	(1.31843005511070e+002dB,-6.83611277103553e+001°)
3.42767786546441e+003	(1.31825762665814e+002dB,-6.84079403430080e+001°)
3.43557947899865e+003	(1.31808508441397e+002dB,-6.84546791241578e+001°)
3.44349930763329e+003	(1.31791242873405e+002dB,-6.85013440664456e+001°)
3.45143739335846e+003	(1.31773965997353e+002dB,-6.85479351832719e+001°)
3.45939377826112e+003	(1.31756677848686e+002dB,-6.85944524887964e+001°)
3.46736850452522e+003	(1.31739378462774e+002dB,-6.86408959979357e+001°)
3.47536161443196e+003	(1.31722067874918e+002dB,-6.86872657263542e+001°)
3.48337315036002e+003	(1.31704746120346e+002dB,-6.87335616904670e+001°)
3.49140315478576e+003	(1.31687413234214e+002dB,-6.87797839074286e+001°)
3.49945167028347e+003	(1.31670069251604e+002dB,-6.88259323951351e+001°)
3.50751873952558e+003	(1.31652714207524e+002dB,-6.88720071722160e+001°)
3.51560440528288e+003	(1.31635348136910e+002dB,-6.89180082580317e+001°)
3.52370871042477e+003	(1.31617971074624e+002dB,-6.89639356726711e+001°)
3.53183169791947e+003	(1.31600583055452e+002dB,-6.90097894369446e+001°)
3.53997341083424e+003	(1.31583184114108e+002dB,-6.90555695723827e+001°)
3.54813389233565e+003	(1.31565774285227e+002dB,-6.91012761012311e+001°)
3.55631318568975e+003	(1.31548353603373e+002dB,-6.91469090464458e+001°)
3.56451133426234e+003	(1.31530922103032e+002dB,-6.91924684316909e+001°)
3.57272838151918e+003	(1.31513479818614e+002dB,-6.92379542813337e+001°)
3.58096437102626e+003	(1.31496026784453e+002dB,-6.92833666204401e+001°)
3.58921934644995e+003	(1.31478563034809e+002dB,-6.93287054747729e+001°)
3.59749335155732e+003	(1.31461088603861e+002dB,-6.93739708707835e+001°)
3.60578643021632e+003	(1.31443603525713e+002dB,-6.94191628356140e+001°)
3.61409862639603e+003	(1.31426107834392e+002dB,-6.94642813970883e+001°)
3.62242998416688e+003	(1.31408601563847e+002dB,-6.95093265837096e+001°)
3.63078054770091e+003	(1.31391084747948e+002dB,-6.95542984246572e+001°)
3.63915036127196e+003	(1.31373557420487e+002dB,-6.95991969497821e+001°)
3.64753946925597e+003	(1.31356019615180e+002dB,-6.96440221896043e+001°)
3.65594791613114e+003	(1.31338471365661e+002dB,-6.96887741753050e+001°)
3.66437574647822e+003	(1.31320912705485e+002dB,-6.97334529387281e+001°)
3.67282300498074e+003	(1.31303343668130e+002dB,-6.97780585123709e+001°)
3.68128973642520e+003	(1.31285764286993e+002dB,-6.98225909293845e+001°)
3.68977598570139e+003	(1.31268174595391e+002dB,-6.98670502235681e+001°)
3.69828179780255e+003	(1.31250574626561e+002dB,-6.99114364293649e+001°)
3.70680721782565e+003	(1.31232964413660e+002dB,-6.99557495818576e+001°)
3.71535229097161e+003	(1.31215343989764e+002dB,-6.99999897167672e+001°)
3.72391706254557e+003	(1.31197713387868e+002dB,-7.00441568704450e+001°)
3.73250157795709e+003	(1.31180072640887e+002dB,-7.00882510798736e+001°)
3.74110588272042e+003	(1.31162421781653e+002dB,-7.01322723826583e+001°)
3.74973002245472e+003	(1.31144760842918e+002dB,-7.01762208170257e+001°)
3.75837404288433e+003	(1.31127089857351e+002dB,-7.02200964218208e+001°)
3.76703798983897e+003	(1.31109408857540e+002dB,-7.02638992365008e+001°)
3.77572190925404e+003	(1.31091717875990e+002dB,-7.03076293011318e+001°)
3.78442584717082e+003	(1.31074016945124e+002dB,-7.03512866563862e+001°)
3.79314984973670e+003	(1.31056306097282e+002dB,-7.03948713435376e+001°)
3.80189396320550e+003	(1.31038585364721e+002dB,-7.04383834044577e+001°)
3.81065823393761e+003	(1.31020854779616e+002dB,-7.04818228816120e+001°)
3.81944270840035e+003	(1.31003114374058e+002dB,-7.05251898180567e+001°)
3.82824743316811e+003	(1.30985364180053e+002dB,-7.05684842574329e+001°)
3.83707245492267e+003	(1.30967604229526e+002dB,-7.06117062439655e+001°)
3.84591782045342e+003	(1.30949834554317e+002dB,-7.06548558224573e+001°)
3.85478357665760e+003	(1.30932055186182e+002dB,-7.06979330382879e+001°)
3.86366977054057e+003	(1.30914266156791e+002dB,-7.07409379374045e+001°)
3.87257644921605e+003	(1.30896467497733e+002dB,-7.07838705663256e+001°)
3.88150365990636e+003	(1.30878659240509e+002dB,-7.08267309721290e+001°)
3.89045144994268e+003	(1.30860841416538e+002dB,-7.08695192024562e+001°)
3.89941986676531e+003	(1.30843014057152e+002dB,-7.09122353055030e+001°)
3.90840895792390e+003	(1.30825177193599e+002dB,-7.09548793300161e+001°)
3.91741877107771e+003	(1.30807330857042e+002dB,-7.09974513252929e+001°)
3.92644935399587e+003	(1.30789475078556e+002dB,-7.10399513411744e+001°)
3.93550075455765e+003	(1.30771609889133e+002dB,-7.10823794280437e+001°)
3.94457302075266e+003	(1.30753735319679e+002dB,-7.11247356368189e+001°)
3.95366620068115e+003	(1.30735851401014e+002dB,-7.11670200189539e+001°)
3.96278034255427e+003	(1.30717958163870e+002dB,-7.12092326264307e+001°)
3.97191549469428e+003	(1.30700055638894e+002dB,-7.12513735117594e+001°)
3.98107170553485e+003	(1.30682143856649e+002dB,-7.12934427279709e+001°)
3.99024902362129e+003	(1.30664222847606e+002dB,-7.13354403286152e+001°)
3.99944749761085e+003	(1.30646292642156e+002dB,-7.13773663677578e+001°)
4.00866717627290e+003	(1.30628353270597e+002dB,-7.14192208999756e+001°)
4.01790810848927e+003	(1.30610404763143e+002dB,-7.14610039803520e+001°)
4.02717034325446e+003	(1.30592447149923e+002dB,-7.15027156644762e+001°)
4.03645392967592e+003	(1.30574480460974e+002dB,-7.15443560084370e+001°)
4.04575891697430e+003	(1.30556504726250e+002dB,-7.15859250688195e+001°)
4.05508535448371e+003	(1.30538519975614e+002dB,-7.16274229027036e+001°)
4.06443329165200e+003	(1.30520526238844e+002dB,-7.16688495676562e+001°)
4.07380277804099e+003	(1.30502523545630e+002dB,-7.17102051217329e+001°)
4.08319386332679e+003	(1.30484511925574e+002dB,-7.17514896234696e+001°)
4.09260659729998e+003	(1.30466491408188e+002dB,-7.17927031318815e+001°)
4.10204102986593e+003	(1.30448462022898e+002dB,-7.18338457064589e+001°)
4.11149721104509e+003	(1.30430423799044e+002dB,-7.18749174071653e+001°)
4.12097519097317e+003	(1.30412376765872e+002dB,-7.19159182944290e+001°)
4.13047501990148e+003	(1.30394320952546e+002dB,-7.19568484291461e+001°)
